Game Number,Agent Name,Balance,Games Won
359,Agent 2793,10000,0
360,Agent 2790,154106.0,1
360,Agent 2769,63254.553948641595,2
360,Agent 2794,10000,0
360,Agent 2795,10000,0
360,Agent 2796,10000,0
360,Agent 2797,10000,0
360,Agent 2798,10000,0
360,Agent 2799,10000,0
360,Agent 2800,10000,0
360,Agent 2801,10000,0
361,Agent 2797,112716.0,1
361,Agent 2798,112716.0,1
361,Agent 2790,43156.8,1
361,Agent 2802,10000,0
361,Agent 2803,10000,0
361,Agent 2804,10000,0
361,Agent 2805,10000,0
361,Agent 2806,10000,0
361,Agent 2807,10000,0
361,Agent 2808,10000,0
362,Agent 2805,49692.0,1
362,Agent 2807,49692.0,1
362,Agent 2809,10000,0
362,Agent 2810,10000,0
362,Agent 2811,10000,0
362,Agent 2812,10000,0
362,Agent 2813,10000,0
362,Agent 2814,10000,0
362,Agent 2815,10000,0
362,Agent 2816,10000,0
363,Agent 2807,5433.155999999995,1
363,Agent 2811,135756.0,1
363,Agent 2805,5433.156,1
363,Agent 2817,10000,0
363,Agent 2818,10000,0
363,Agent 2819,10000,0
363,Agent 2820,10000,0
363,Agent 2821,10000,0
363,Agent 2822,10000,0
363,Agent 2823,10000,0
364,Agent 2819,141094.0,1
364,Agent 2811,30211.007999999994,1
364,Agent 2824,10000,0
364,Agent 2825,10000,0
364,Agent 2826,10000,0
364,Agent 2827,10000,0
364,Agent 2828,10000,0
364,Agent 2829,10000,0
364,Agent 2830,10000,0
364,Agent 2831,10000,0
365,Agent 2824,106750.0,1
365,Agent 2819,113769.11296,1
365,Agent 2811,2886.1209599999993,1
365,Agent 2832,10000,0
365,Agent 2833,10000,0
365,Agent 2834,10000,0
365,Agent 2835,10000,0
365,Agent 2836,10000,0
365,Agent 2837,10000,0
365,Agent 2838,10000,0
366,Agent 2835,150362.0,1
366,Agent 2824,38852.95479603201,1
366,Agent 2819,45872.067756032004,1
366,Agent 2839,10000,0
366,Agent 2840,10000,0
366,Agent 2841,10000,0
366,Agent 2842,10000,0
366,Agent 2843,10000,0
366,Agent 2844,10000,0
366,Agent 2845,10000,0
367,Agent 2840,140064.0,1
367,Agent 2835,48615.85456446356,1
367,Agent 2846,10000,0
367,Agent 2847,10000,0
367,Agent 2848,10000,0
367,Agent 2849,10000,0
367,Agent 2850,10000,0
367,Agent 2851,10000,0
367,Agent 2852,10000,0
367,Agent 2853,10000,0
368,Agent 2835,3934.35462829461,1
368,Agent 2849,107460.0,1
368,Agent 2840,95382.50006383106,1
368,Agent 2854,10000,0
368,Agent 2855,10000,0
368,Agent 2856,10000,0
368,Agent 2857,10000,0
368,Agent 2858,10000,0
368,Agent 2859,10000,0
368,Agent 2860,10000,0
369,Agent 2840,28574.084940092653,1
369,Agent 2854,126247.0,1
369,Agent 2849,40651.58487626159,1
369,Agent 2861,10000,0
369,Agent 2862,10000,0
369,Agent 2863,10000,0
369,Agent 2864,10000,0
369,Agent 2865,10000,0
369,Agent 2866,10000,0
369,Agent 2867,10000,0
370,Agent 2861,123646.0,1
370,Agent 2854,22322.29341140218,1
370,Agent 2868,10000,0
370,Agent 2869,10000,0
370,Agent 2870,10000,0
370,Agent 2871,10000,0
370,Agent 2872,10000,0
370,Agent 2873,10000,0
370,Agent 2874,10000,0
370,Agent 2875,10000,0
371,Agent 2870,52643.0,1
371,Agent 2873,52643.0,1
371,Agent 2875,52643.0,1
371,Agent 2861,34018.8,1
371,Agent 2876,10000,0
371,Agent 2877,10000,0
371,Agent 2878,10000,0
371,Agent 2879,10000,0
371,Agent 2880,10000,0
371,Agent 2881,10000,0
372,Agent 2873,143.28148800000326,1
372,Agent 2875,143.28148800000417,1
372,Agent 2870,251659.281488,2
372,Agent 2882,10000,0
372,Agent 2883,10000,0
372,Agent 2884,10000,0
372,Agent 2885,10000,0
372,Agent 2886,10000,0
372,Agent 2887,10000,0
372,Agent 2888,10000,0
373,Agent 2886,176855.0,1
373,Agent 2870,72544.82444639999,2
373,Agent 2889,10000,0
373,Agent 2890,10000,0
373,Agent 2891,10000,0
373,Agent 2892,10000,0
373,Agent 2893,10000,0
373,Agent 2894,10000,0
373,Agent 2895,10000,0
373,Agent 2896,10000,0
374,Agent 2894,229816.0,1
374,Agent 2886,23900.112,1
374,Agent 2897,10000,0
374,Agent 2898,10000,0
374,Agent 2899,10000,0
374,Agent 2900,10000,0
374,Agent 2901,10000,0
374,Agent 2902,10000,0
374,Agent 2903,10000,0
374,Agent 2904,10000,0
375,Agent 2894,333715.0380544,2
375,Agent 2905,10000,0
375,Agent 2906,10000,0
375,Agent 2907,10000,0
375,Agent 2908,10000,0
375,Agent 2909,10000,0
375,Agent 2910,10000,0
375,Agent 2911,10000,0
375,Agent 2912,10000,0
375,Agent 2913,10000,0
376,Agent 2894,194793.50283264,2
376,Agent 2911,228921.0,1
376,Agent 2914,10000,0
376,Agent 2915,10000,0
376,Agent 2916,10000,0
376,Agent 2917,10000,0
376,Agent 2918,10000,0
376,Agent 2919,10000,0
376,Agent 2920,10000,0
376,Agent 2921,10000,0
377,Agent 2911,335780.3,2
377,Agent 2914,68236.0,1
377,Agent 2917,68236.0,1
377,Agent 2894,31458.80283263998,2
377,Agent 2922,10000,0
377,Agent 2923,10000,0
377,Agent 2924,10000,0
377,Agent 2925,10000,0
377,Agent 2926,10000,0
377,Agent 2927,10000,0
378,Agent 2923,227980.0,1
378,Agent 2911,39326.21000000001,2
378,Agent 2928,10000,0
378,Agent 2929,10000,0
378,Agent 2930,10000,0
378,Agent 2931,10000,0
378,Agent 2932,10000,0
378,Agent 2933,10000,0
378,Agent 2934,10000,0
378,Agent 2935,10000,0
379,Agent 2928,218530.0,1
379,Agent 2923,77265.35999999999,1
379,Agent 2936,10000,0
379,Agent 2937,10000,0
379,Agent 2938,10000,0
379,Agent 2939,10000,0
379,Agent 2940,10000,0
379,Agent 2941,10000,0
379,Agent 2942,10000,0
379,Agent 2943,10000,0
380,Agent 2941,198763.0,1
380,Agent 2928,29959.920000000013,1
380,Agent 2944,10000,0
380,Agent 2945,10000,0
380,Agent 2946,10000,0
380,Agent 2947,10000,0
380,Agent 2948,10000,0
380,Agent 2949,10000,0
380,Agent 2950,10000,0
380,Agent 2951,10000,0
381,Agent 2951,194725.0,1
381,Agent 2941,31919.159999999996,1
381,Agent 2952,10000,0
381,Agent 2953,10000,0
381,Agent 2954,10000,0
381,Agent 2955,10000,0
381,Agent 2956,10000,0
381,Agent 2957,10000,0
381,Agent 2958,10000,0
381,Agent 2959,10000,0
382,Agent 2953,146268.0,1
382,Agent 2951,160375.5,1
382,Agent 2960,10000,0
382,Agent 2961,10000,0
382,Agent 2962,10000,0
382,Agent 2963,10000,0
382,Agent 2964,10000,0
382,Agent 2965,10000,0
382,Agent 2966,10000,0
382,Agent 2967,10000,0
383,Agent 2951,67947.95,1
383,Agent 2963,126727.0,1
383,Agent 2953,53840.45,1
383,Agent 2968,10000,0
383,Agent 2969,10000,0
383,Agent 2970,10000,0
383,Agent 2971,10000,0
383,Agent 2972,10000,0
383,Agent 2973,10000,0
383,Agent 2974,10000,0
384,Agent 2963,49955.437952,1
384,Agent 2969,120425.0,1
384,Agent 2975,10000,0
384,Agent 2976,10000,0
384,Agent 2977,10000,0
384,Agent 2978,10000,0
384,Agent 2979,10000,0
384,Agent 2980,10000,0
384,Agent 2981,10000,0
384,Agent 2982,10000,0
385,Agent 2969,74487.8738138112,1
385,Agent 2975,108441.0,1
385,Agent 2963,4018.3117658112005,1
385,Agent 2983,10000,0
385,Agent 2984,10000,0
385,Agent 2985,10000,0
385,Agent 2986,10000,0
385,Agent 2987,10000,0
385,Agent 2988,10000,0
385,Agent 2989,10000,0
386,Agent 2975,25403.145812565035,1
386,Agent 2989,174374.0,1
386,Agent 2990,10000,0
386,Agent 2991,10000,0
386,Agent 2992,10000,0
386,Agent 2993,10000,0
386,Agent 2994,10000,0
386,Agent 2995,10000,0
386,Agent 2996,10000,0
386,Agent 2997,10000,0
387,Agent 2989,77612.2854187435,1
387,Agent 2993,124552.0,1
387,Agent 2998,10000,0
387,Agent 2999,10000,0
387,Agent 3000,10000,0
387,Agent 3001,10000,0
387,Agent 3002,10000,0
387,Agent 3003,10000,0
387,Agent 3004,10000,0
387,Agent 3005,10000,0
388,Agent 2993,43927.55858537608,1
388,Agent 2989,238236.0,2
388,Agent 3006,10000,0
388,Agent 3007,10000,0
388,Agent 3008,10000,0
388,Agent 3009,10000,0
388,Agent 3010,10000,0
388,Agent 3011,10000,0
388,Agent 3012,10000,0
388,Agent 3013,10000,0
389,Agent 2989,362162.616,3
389,Agent 3014,10000,0
389,Agent 3015,10000,0
389,Agent 3016,10000,0
389,Agent 3017,10000,0
389,Agent 3018,10000,0
389,Agent 3019,10000,0
389,Agent 3020,10000,0
389,Agent 3021,10000,0
389,Agent 3022,10000,0
390,Agent 3022,417669.0,1
390,Agent 2989,24145.00312,3
390,Agent 3023,10000,0
390,Agent 3024,10000,0
390,Agent 3025,10000,0
390,Agent 3026,10000,0
390,Agent 3027,10000,0
390,Agent 3028,10000,0
390,Agent 3029,10000,0
390,Agent 3030,10000,0
391,Agent 3029,111541.0,1
391,Agent 3022,79630.099688,1
391,Agent 3031,10000,0
391,Agent 3032,10000,0
391,Agent 3033,10000,0
391,Agent 3034,10000,0
391,Agent 3035,10000,0
391,Agent 3036,10000,0
391,Agent 3037,10000,0
391,Agent 3038,10000,0
392,Agent 3022,1452.219912640001,1
392,Agent 3037,194777.0,1
392,Agent 3029,33363.120224640006,1
392,Agent 3039,10000,0
392,Agent 3040,10000,0
392,Agent 3041,10000,0
392,Agent 3042,10000,0
392,Agent 3043,10000,0
392,Agent 3044,10000,0
392,Agent 3045,10000,0
393,Agent 3042,104915.0,1
393,Agent 3037,32222.775955072,1
393,Agent 3046,10000,0
393,Agent 3047,10000,0
393,Agent 3048,10000,0
393,Agent 3049,10000,0
393,Agent 3050,10000,0
393,Agent 3051,10000,0
393,Agent 3052,10000,0
393,Agent 3053,10000,0
394,Agent 3049,56841.0,1
394,Agent 3051,56841.0,1
394,Agent 3042,42937.9448089856,1
394,Agent 3054,10000,0
394,Agent 3055,10000,0
394,Agent 3056,10000,0
394,Agent 3057,10000,0
394,Agent 3058,10000,0
394,Agent 3059,10000,0
394,Agent 3060,10000,0
395,Agent 3058,90757.0,1
395,Agent 3061,10000,0
395,Agent 3062,10000,0
395,Agent 3063,10000,0
395,Agent 3064,10000,0
395,Agent 3065,10000,0
395,Agent 3066,10000,0
395,Agent 3067,10000,0
395,Agent 3068,10000,0
395,Agent 3069,10000,0
396,Agent 3067,122143.0,1
396,Agent 3058,58613.100000000006,1
396,Agent 3070,10000,0
396,Agent 3071,10000,0
396,Agent 3072,10000,0
396,Agent 3073,10000,0
396,Agent 3074,10000,0
396,Agent 3075,10000,0
396,Agent 3076,10000,0
396,Agent 3077,10000,0
397,Agent 3058,163711.0,2
397,Agent 3071,74579.0,1
397,Agent 3067,4492.866000000001,1
397,Agent 3078,10000,0
397,Agent 3079,10000,0
397,Agent 3080,10000,0
397,Agent 3081,10000,0
397,Agent 3082,10000,0
397,Agent 3083,10000,0
397,Agent 3084,10000,0
398,Agent 3079,125389.0,1
398,Agent 3058,29234.101888000005,2
398,Agent 3085,10000,0
398,Agent 3086,10000,0
398,Agent 3087,10000,0
398,Agent 3088,10000,0
398,Agent 3089,10000,0
398,Agent 3090,10000,0
398,Agent 3091,10000,0
398,Agent 3092,10000,0
399,Agent 3079,234621.8,2
399,Agent 3093,10000,0
399,Agent 3094,10000,0
399,Agent 3095,10000,0
399,Agent 3096,10000,0
399,Agent 3097,10000,0
399,Agent 3098,10000,0
399,Agent 3099,10000,0
399,Agent 3100,10000,0
399,Agent 3101,10000,0
400,Agent 3097,212435.0,1
400,Agent 3079,44874.36,2
400,Agent 3102,10000,0
400,Agent 3103,10000,0
400,Agent 3104,10000,0
400,Agent 3105,10000,0
400,Agent 3106,10000,0
400,Agent 3107,10000,0
400,Agent 3108,10000,0
400,Agent 3109,10000,0
401,Agent 3079,26097.652000000002,2
401,Agent 3102,106368.0,1
401,Agent 3097,193658.29200000002,1
401,Agent 3110,10000,0
401,Agent 3111,10000,0
401,Agent 3112,10000,0
401,Agent 3113,10000,0
401,Agent 3114,10000,0
401,Agent 3115,10000,0
401,Agent 3116,10000,0
402,Agent 3097,67710.40220000001,1
402,Agent 3115,202565.0,1
402,Agent 3117,10000,0
402,Agent 3118,10000,0
402,Agent 3119,10000,0
402,Agent 3120,10000,0
402,Agent 3121,10000,0
402,Agent 3122,10000,0
402,Agent 3123,10000,0
402,Agent 3124,10000,0
403,Agent 3115,169903.23911999998,1
403,Agent 3120,145323.0,1
403,Agent 3097,35048.64132000001,1
403,Agent 3125,10000,0
403,Agent 3126,10000,0
403,Agent 3127,10000,0
403,Agent 3128,10000,0
403,Agent 3129,10000,0
403,Agent 3130,10000,0
403,Agent 3131,10000,0
404,Agent 3115,31967.93138399998,1
404,Agent 3120,388305.692264,2
404,Agent 3132,10000,0
404,Agent 3133,10000,0
404,Agent 3134,10000,0
404,Agent 3135,10000,0
404,Agent 3136,10000,0
404,Agent 3137,10000,0
404,Agent 3138,10000,0
404,Agent 3139,10000,0
405,Agent 3120,490472.213676416,3
405,Agent 3140,10000,0
405,Agent 3141,10000,0
405,Agent 3142,10000,0
405,Agent 3143,10000,0
405,Agent 3144,10000,0
405,Agent 3145,10000,0
405,Agent 3146,10000,0
405,Agent 3147,10000,0
405,Agent 3148,10000,0
406,Agent 3145,99349.25344,1
406,Agent 3120,480544.467116416,3
406,Agent 3149,10000,0
406,Agent 3150,10000,0
406,Agent 3151,10000,0
406,Agent 3152,10000,0
406,Agent 3153,10000,0
406,Agent 3154,10000,0
406,Agent 3155,10000,0
406,Agent 3156,10000,0
407,Agent 3120,185665.78684656642,3
407,Agent 3156,474227.0,1
407,Agent 3157,10000,0
407,Agent 3158,10000,0
407,Agent 3159,10000,0
407,Agent 3160,10000,0
407,Agent 3161,10000,0
407,Agent 3162,10000,0
407,Agent 3163,10000,0
407,Agent 3164,10000,0
408,Agent 3159,315636.0,1
408,Agent 3156,101057.16742057083,1
408,Agent 3165,10000,0
408,Agent 3166,10000,0
408,Agent 3167,10000,0
408,Agent 3168,10000,0
408,Agent 3169,10000,0
408,Agent 3170,10000,0
408,Agent 3171,10000,0
408,Agent 3172,10000,0
409,Agent 3156,78995.85067851374,1
409,Agent 3169,108653.0,1
409,Agent 3159,293574.6832579429,1
409,Agent 3173,10000,0
409,Agent 3174,10000,0
409,Agent 3175,10000,0
409,Agent 3176,10000,0
409,Agent 3177,10000,0
409,Agent 3178,10000,0
409,Agent 3179,10000,0
410,Agent 3159,174204.4207783737,1
410,Agent 3176,144261.0,1
410,Agent 3179,144261.0,1
410,Agent 3180,10000,0
410,Agent 3181,10000,0
410,Agent 3182,10000,0
410,Agent 3183,10000,0
410,Agent 3184,10000,0
410,Agent 3185,10000,0
410,Agent 3186,10000,0
411,Agent 3176,512724.0,2
411,Agent 3159,12000.666307063642,1
411,Agent 3187,10000,0
411,Agent 3188,10000,0
411,Agent 3189,10000,0
411,Agent 3190,10000,0
411,Agent 3191,10000,0
411,Agent 3192,10000,0
411,Agent 3193,10000,0
411,Agent 3194,10000,0
412,Agent 3159,151809.0,2
412,Agent 3194,151809.0,1
412,Agent 3176,240884.15999999997,2
412,Agent 3195,10000,0
412,Agent 3196,10000,0
412,Agent 3197,10000,0
412,Agent 3198,10000,0
412,Agent 3199,10000,0
412,Agent 3200,10000,0
412,Agent 3201,10000,0
413,Agent 3201,533292.0,1
413,Agent 3176,20302.41599999999,2
413,Agent 3202,10000,0
413,Agent 3203,10000,0
413,Agent 3204,10000,0
413,Agent 3205,10000,0
413,Agent 3206,10000,0
413,Agent 3207,10000,0
413,Agent 3208,10000,0
413,Agent 3209,10000,0
414,Agent 3201,633593.488,2
414,Agent 3210,10000,0
414,Agent 3211,10000,0
414,Agent 3212,10000,0
414,Agent 3213,10000,0
414,Agent 3214,10000,0
414,Agent 3215,10000,0
414,Agent 3216,10000,0
414,Agent 3217,10000,0
414,Agent 3218,10000,0
415,Agent 3210,220798.0,1
415,Agent 3201,316760.71795200004,2
415,Agent 3219,10000,0
415,Agent 3220,10000,0
415,Agent 3221,10000,0
415,Agent 3222,10000,0
415,Agent 3223,10000,0
415,Agent 3224,10000,0
415,Agent 3225,10000,0
415,Agent 3226,10000,0
416,Agent 3201,200256.71795200004,2
416,Agent 3225,313008.0,1
416,Agent 3210,104294.0,1
416,Agent 3227,10000,0
416,Agent 3228,10000,0
416,Agent 3229,10000,0
416,Agent 3230,10000,0
416,Agent 3231,10000,0
416,Agent 3232,10000,0
416,Agent 3233,10000,0
417,Agent 3225,687556.8896,2
417,Agent 3234,10000,0
417,Agent 3235,10000,0
417,Agent 3236,10000,0
417,Agent 3237,10000,0
417,Agent 3238,10000,0
417,Agent 3239,10000,0
417,Agent 3240,10000,0
417,Agent 3241,10000,0
417,Agent 3242,10000,0
418,Agent 3225,777556.22272,3
418,Agent 3243,10000,0
418,Agent 3244,10000,0
418,Agent 3245,10000,0
418,Agent 3246,10000,0
418,Agent 3247,10000,0
418,Agent 3248,10000,0
418,Agent 3249,10000,0
418,Agent 3250,10000,0
418,Agent 3251,10000,0
419,Agent 3225,867555.39136,4
419,Agent 3252,10000,0
419,Agent 3253,10000,0
419,Agent 3254,10000,0
419,Agent 3255,10000,0
419,Agent 3256,10000,0
419,Agent 3257,10000,0
419,Agent 3258,10000,0
419,Agent 3259,10000,0
419,Agent 3260,10000,0
420,Agent 3253,441682.0,1
420,Agent 3225,257936.217408,4
420,Agent 3261,10000,0
420,Agent 3262,10000,0
420,Agent 3263,10000,0
420,Agent 3264,10000,0
420,Agent 3265,10000,0
420,Agent 3266,10000,0
420,Agent 3267,10000,0
420,Agent 3268,10000,0
421,Agent 3268,567714.0,1
421,Agent 3253,52976.0,1
421,Agent 3269,10000,0
421,Agent 3270,10000,0
421,Agent 3271,10000,0
421,Agent 3272,10000,0
421,Agent 3273,10000,0
421,Agent 3274,10000,0
421,Agent 3275,10000,0
421,Agent 3276,10000,0
422,Agent 3253,23888.0,1
422,Agent 3275,114288.0,1
422,Agent 3268,538626.0,1
422,Agent 3277,10000,0
422,Agent 3278,10000,0
422,Agent 3279,10000,0
422,Agent 3280,10000,0
422,Agent 3281,10000,0
422,Agent 3282,10000,0
422,Agent 3283,10000,0
423,Agent 3253,369903.0,2
423,Agent 3268,188449.1,1
423,Agent 3284,10000,0
423,Agent 3285,10000,0
423,Agent 3286,10000,0
423,Agent 3287,10000,0
423,Agent 3288,10000,0
423,Agent 3289,10000,0
423,Agent 3290,10000,0
423,Agent 3291,10000,0
424,Agent 3253,638350.9712,3
424,Agent 3292,10000,0
424,Agent 3293,10000,0
424,Agent 3294,10000,0
424,Agent 3295,10000,0
424,Agent 3296,10000,0
424,Agent 3297,10000,0
424,Agent 3298,10000,0
424,Agent 3299,10000,0
424,Agent 3300,10000,0
425,Agent 3253,314264.76560000004,3
425,Agent 3300,414086.0,1
425,Agent 3301,10000,0
425,Agent 3302,10000,0
425,Agent 3303,10000,0
425,Agent 3304,10000,0
425,Agent 3305,10000,0
425,Agent 3306,10000,0
425,Agent 3307,10000,0
425,Agent 3308,10000,0
426,Agent 3300,99821.23439999996,1
426,Agent 3305,408634.0,1
426,Agent 3309,10000,0
426,Agent 3310,10000,0
426,Agent 3311,10000,0
426,Agent 3312,10000,0
426,Agent 3313,10000,0
426,Agent 3314,10000,0
426,Agent 3315,10000,0
426,Agent 3316,10000,0
427,Agent 3305,205795.95561600002,1
427,Agent 3309,245461.0,1
427,Agent 3317,10000,0
427,Agent 3318,10000,0
427,Agent 3319,10000,0
427,Agent 3320,10000,0
427,Agent 3321,10000,0
427,Agent 3322,10000,0
427,Agent 3323,10000,0
427,Agent 3324,10000,0
428,Agent 3309,99395.03106879997,1
428,Agent 3320,252671.0,1
428,Agent 3305,59729.9866848,1
428,Agent 3325,10000,0
428,Agent 3326,10000,0
428,Agent 3327,10000,0
428,Agent 3328,10000,0
428,Agent 3329,10000,0
428,Agent 3330,10000,0
428,Agent 3331,10000,0
429,Agent 3329,104397.0,1
429,Agent 3309,11984.181765913578,1
429,Agent 3320,165260.15069711363,1
429,Agent 3332,10000,0
429,Agent 3333,10000,0
429,Agent 3334,10000,0
429,Agent 3335,10000,0
429,Agent 3336,10000,0
429,Agent 3337,10000,0
429,Agent 3338,10000,0
430,Agent 3320,10563.84964461527,1
430,Agent 3338,318629.0,1
430,Agent 3339,10000,0
430,Agent 3340,10000,0
430,Agent 3341,10000,0
430,Agent 3342,10000,0
430,Agent 3343,10000,0
430,Agent 3344,10000,0
430,Agent 3345,10000,0
430,Agent 3346,10000,0
431,Agent 3340,112100.0,1
431,Agent 3320,112100.0,2
431,Agent 3338,99895.26537211573,1
431,Agent 3347,10000,0
431,Agent 3348,10000,0
431,Agent 3349,10000,0
431,Agent 3350,10000,0
431,Agent 3351,10000,0
431,Agent 3352,10000,0
431,Agent 3353,10000,0
432,Agent 3340,394095.0,2
432,Agent 3354,10000,0
432,Agent 3355,10000,0
432,Agent 3356,10000,0
432,Agent 3357,10000,0
432,Agent 3358,10000,0
432,Agent 3359,10000,0
432,Agent 3360,10000,0
432,Agent 3361,10000,0
432,Agent 3362,10000,0
433,Agent 3340,384155.8256,2
433,Agent 3356,99451.8256,1
433,Agent 3363,10000,0
433,Agent 3364,10000,0
433,Agent 3365,10000,0
433,Agent 3366,10000,0
433,Agent 3367,10000,0
433,Agent 3368,10000,0
433,Agent 3369,10000,0
433,Agent 3370,10000,0
434,Agent 3369,302013.0,1
434,Agent 3340,209275.262336,2
434,Agent 3371,10000,0
434,Agent 3372,10000,0
434,Agent 3373,10000,0
434,Agent 3374,10000,0
434,Agent 3375,10000,0
434,Agent 3376,10000,0
434,Agent 3377,10000,0
434,Agent 3378,10000,0
435,Agent 3340,159563.56986880003,2
435,Agent 3375,139532.0,1
435,Agent 3369,252301.3075328,1
435,Agent 3379,10000,0
435,Agent 3380,10000,0
435,Agent 3381,10000,0
435,Agent 3382,10000,0
435,Agent 3383,10000,0
435,Agent 3384,10000,0
435,Agent 3385,10000,0
436,Agent 3369,82809.5936751616,1
436,Agent 3384,135588.0,1
436,Agent 3385,135588.0,1
436,Agent 3386,10000,0
436,Agent 3387,10000,0
436,Agent 3388,10000,0
436,Agent 3389,10000,0
436,Agent 3390,10000,0
436,Agent 3391,10000,0
436,Agent 3392,10000,0
437,Agent 3384,26777.59999999999,1
437,Agent 3385,26777.599999999984,1
437,Agent 3392,152959.0,1
437,Agent 3393,10000,0
437,Agent 3394,10000,0
437,Agent 3395,10000,0
437,Agent 3396,10000,0
437,Agent 3397,10000,0
437,Agent 3398,10000,0
437,Agent 3399,10000,0
438,Agent 3392,131717.87360000002,1
438,Agent 3384,5536.473600000001,1
438,Agent 3385,139259.4736,2
438,Agent 3400,10000,0
438,Agent 3401,10000,0
438,Agent 3402,10000,0
438,Agent 3403,10000,0
438,Agent 3404,10000,0
438,Agent 3405,10000,0
438,Agent 3406,10000,0
439,Agent 3392,335360.37627904,2
439,Agent 3385,11151.976279040002,2
439,Agent 3407,10000,0
439,Agent 3408,10000,0
439,Agent 3409,10000,0
439,Agent 3410,10000,0
439,Agent 3411,10000,0
439,Agent 3412,10000,0
439,Agent 3413,10000,0
439,Agent 3414,10000,0
440,Agent 3408,262745.0,1
440,Agent 3392,163767.18813952,2
440,Agent 3415,10000,0
440,Agent 3416,10000,0
440,Agent 3417,10000,0
440,Agent 3418,10000,0
440,Agent 3419,10000,0
440,Agent 3420,10000,0
440,Agent 3421,10000,0
440,Agent 3422,10000,0
441,Agent 3418,429542.0,1
441,Agent 3408,15393.900000000001,1
441,Agent 3423,10000,0
441,Agent 3424,10000,0
441,Agent 3425,10000,0
441,Agent 3426,10000,0
441,Agent 3427,10000,0
441,Agent 3428,10000,0
441,Agent 3429,10000,0
441,Agent 3430,10000,0
442,Agent 3430,105245.0,1
442,Agent 3418,209622.19999999998,1
442,Agent 3431,10000,0
442,Agent 3432,10000,0
442,Agent 3433,10000,0
442,Agent 3434,10000,0
442,Agent 3435,10000,0
442,Agent 3436,10000,0
442,Agent 3437,10000,0
442,Agent 3438,10000,0
443,Agent 3418,121408.22015999998,1
443,Agent 3430,273458.02016,2
443,Agent 3439,10000,0
443,Agent 3440,10000,0
443,Agent 3441,10000,0
443,Agent 3442,10000,0
443,Agent 3443,10000,0
443,Agent 3444,10000,0
443,Agent 3445,10000,0
443,Agent 3446,10000,0
444,Agent 3430,164914.12564480002,2
444,Agent 3418,309951.3256448,2
444,Agent 3447,10000,0
444,Agent 3448,10000,0
444,Agent 3449,10000,0
444,Agent 3450,10000,0
444,Agent 3451,10000,0
444,Agent 3452,10000,0
444,Agent 3453,10000,0
444,Agent 3454,10000,0
445,Agent 3418,147076.73884671996,2
445,Agent 3454,244395.0,1
445,Agent 3430,2039.53884672001,2
445,Agent 3455,10000,0
445,Agent 3456,10000,0
445,Agent 3457,10000,0
445,Agent 3458,10000,0
445,Agent 3459,10000,0
445,Agent 3460,10000,0
445,Agent 3461,10000,0
446,Agent 3454,68071.563057664,1
446,Agent 3430,219902.0,3
446,Agent 3462,10000,0
446,Agent 3463,10000,0
446,Agent 3464,10000,0
446,Agent 3465,10000,0
446,Agent 3466,10000,0
446,Agent 3467,10000,0
446,Agent 3468,10000,0
446,Agent 3469,10000,0
447,Agent 3465,267633.0,1
447,Agent 3430,36122.47368757494,3
447,Agent 3470,10000,0
447,Agent 3471,10000,0
447,Agent 3472,10000,0
447,Agent 3473,10000,0
447,Agent 3474,10000,0
447,Agent 3475,10000,0
447,Agent 3476,10000,0
447,Agent 3477,10000,0
448,Agent 3472,95444.0,1
448,Agent 3465,104179.73684059129,1
448,Agent 3478,10000,0
448,Agent 3479,10000,0
448,Agent 3480,10000,0
448,Agent 3481,10000,0
